"Date"	"Fish"	"Speed"	"Coherency"	"Response"	"Treatment"	"frame"	"zc"	"xpos"	"ypos"	"z.spd"	"z.accl"	"orientation"	"turnangle.c"	"tortuosity"	"zone"	"CDT.x"	"CDT.y"	"CDT"	"CTT"	"CTTxZONE"
2015-03-07	7	10	0.66	0	7	9	1033.5+180.5i	1034	180	3.132	0.0338835754431575	1.5707963267949	0.321750554396642	0.0155359051748909	"HOLDING"	-12	56	57.2712842531054	0.666666666666667	0.666666666666667
2015-03-07	7	10	0.66	0	7	10	1033.5+186.5i	1034	186	2.088	0.2088	1.5707963267949	0	0.0158976295219776	"HOLDING"	-12	62	63.1506136153878	0.75	0.75
2015-03-07	7	10	0.66	0	7	11	1033.5+201.5i	1034	202	5.22	0.6264	1.5707963267949	0	0.0156048956933397	"HOLDING"	-12	78	78.9176786277954	0.833333333333333	0.833333333333333
2015-03-07	7	10	0.66	0	7	12	1030.5+222.5i	1030	222	7.38219479558756	0.432438959117511	1.71269338139906	0.141897054604164	0.0123492519080863	"HOLDING"	-16	98	99.2975326984513	0.916666666666667	0.916666666666667
2015-03-07	7	10	0.66	0	7	13	1030.5+237.5i	1030	238	5.22	0.432438959117511	1.5707963267949	0.141897054604164	0.012023337420405	"HOLDING"	-16	114	115.117331449265	1	1
2015-03-07	7	10	0.66	0	7	14	1027.5+264.5i	1028	264	9.45382208421546	0.846764416843093	1.68145354796879	0.110657221173896	0.00977908598262123	"HOLDING"	-18	140	141.152399908751	1.08333333333333	1.08333333333333
2015-03-07	7	10	0.66	0	7	15	1027.5+288.5i	1028	288	8.352	0.220364416843093	1.5707963267949	0.110657221173896	0.00936535692744356	"HOLDING"	-18	164	164.984847789123	1.16666666666667	1.16666666666667
2015-03-07	7	10	0.66	0	7	16	1018.5+327.5i	1018	328	13.9286972829479	1.11533945658958	1.79759517484878	0.226798848053886	0.0086429630765793	"HOLDING"	-28	204	205.91260281974	1.25	1.25
2015-03-07	7	10	0.66	0	7	17	1009.5+363.5i	1010	364	12.9135668194345	0.203026092702675	1.81577498992176	0.0181798150729784	0.00815765636068455	"HOLDING"	-36	240	242.68498099388	1.33333333333333	1.33333333333333
2015-03-07	7	10	0.66	0	7	18	1003.5+411.5i	1004	412	16.8339941784474	0.784085471802571	1.69515132134166	0.120623668580103	0.00685252276209536	"HOLDING"	-42	288	291.046388055238	1.41666666666667	1.41666666666667
2015-03-07	7	10	0.66	0	7	19	994.5+456.5i	994	456	15.9701291165726	0.172773012374953	1.76819188664478	0.0730405653031194	0.00608639546014289	"DECISION"	-52	332	336.047615673732	1.5	0
2015-03-07	7	10	0.66	0	7	20	981.5+501.5i	982	502	16.3003734926535	0.0660488752161743	1.85202852871319	0.0838366420684145	0.00623706868539287	"DECISION"	-64	378	383.379707339864	1.58333333333333	0.0833333333333333
2015-03-07	7	10	0.66	0	7	21	970.5+555.5i	970	556	19.1779260609692	0.575510513663136	1.77175059048299	0.0802779382301984	0.00551781953020858	"DECISION"	-76	432	438.634243989226	1.66666666666667	0.166666666666667
2015-03-07	7	10	0.66	0	7	22	965.5+597.5i	966	598	14.7192070438594	0.891743803421952	1.68928628595303	0.0824643045299591	0.00514865160900391	"DECISION"	-80	474	480.703650911869	1.75	0.25
2015-03-07	7	10	0.66	0	7	23	965.5+642.5i	966	642	15.66	0.188158591228121	1.5707963267949	0.118489959158138	0.0057970031926734	"DECISION"	-80	518	524.141202349138	1.83333333333333	0.333333333333333
2015-03-07	7	10	0.66	0	7	24	952.5+690.5i	952	690	17.3057849287456	0.32915698574913	1.83528470934413	0.264488382549233	0.00578684344425862	"DECISION"	-94	566	573.752559907143	1.91666666666667	0.416666666666667
2015-03-07	7	10	0.66	0	7	25	945.5+730.5i	946	730	14.1315425909559	0.634848467557954	1.74404199324726	0.0912427160968676	0.00541041520565944	"DECISION"	-100	606	614.195408644513	2	0.5
2015-03-07	7	10	0.66	0	7	26	925.5+783.5i	926	784	19.7135165812698	1.11639479806279	1.93163310982799	0.187591116580726	0.00645198025994043	"DECISION"	-120	660	670.820393249937	2.08333333333333	0.583333333333333
2015-03-07	7	10	0.66	0	7	27	907.5+808.5i	908	808	10.7204335733216	1.79861660158965	2.19481937977165	0.263186269943666	0.0102268624543157	"DECISION"	-138	684	697.78220097678	2.16666666666667	0.666666666666667
2015-03-07	7	10	0.66	0	7	28	861.5+837.5i	862	838	18.923649965057	1.64064327834708	2.57909472252072	0.384275342749067	0.030292410631892	"DECISION"	-184	714	737.327606969928	2.25	0.75
2015-03-07	7	10	0.66	0	7	29	836.5+851.5i	836	852	9.9712779521985	1.79047440257169	2.63110433167302	0.052009609152297	0.0400589984433629	"DECISION"	-210	728	757.683311153149	2.33333333333333	0.833333333333333
2015-03-07	7	10	0.66	0	7	30	805.5+867.5i	806	868	12.1401634255886	0.433777094678026	2.66512523411609	0.0340209024430691	0.0511561409331113	"DECISION"	-240	744	781.751878795312	2.41666666666667	0.916666666666667
2015-03-08	19	10	0.66	1	7	1	943.5+132.5i	944	132	NA	NA	NA	NA	NA	"HOLDING"	0	0	0	0	0
2015-03-08	19	10	0.66	1	7	2	946.5+141.5i	946	142	3.30141787721579	NA	1.24904577239825	NA	0	"HOLDING"	2	10	10.1980390271856	0.0833333333333333	0.0833333333333333
2015-03-08	19	10	0.66	1	7	3	949.5+153.5i	950	154	4.30452227314484	0.20062087918581	1.32581766366803	0.0767718912697781	0.000723832405058245	"HOLDING"	6	22	22.8035085019828	0.166666666666667	0.166666666666667
2015-03-08	19	10	0.66	1	7	4	952.5+165.5i	952	166	4.30452227314484	0	1.32581766366803	0	0.000590320108527775	"HOLDING"	8	34	34.928498393146	0.25	0.25
2015-03-08	19	10	0.66	1	7	5	955.5+177.5i	956	178	4.30452227314484	0	1.32581766366803	0	0.000477725628469816	"HOLDING"	12	46	47.5394572960189	0.333333333333333	0.333333333333333
2015-03-08	19	10	0.66	1	7	6	958.5+186.5i	958	186	3.30141787721579	0.20062087918581	1.24904577239825	0.0767718912697781	0.00065960143464483	"HOLDING"	14	54	55.7853027239254	0.416666666666667	0.416666666666667
2015-03-08	19	10	0.66	1	7	7	961.5+198.5i	962	198	4.30452227314484	0.20062087918581	1.32581766366803	0.0767718912697781	0.000590320108527775	"HOLDING"	18	66	68.4105255059483	0.5	0.5
2015-03-08	19	10	0.66	1	7	8	964.5+210.5i	964	210	4.30452227314484	0	1.32581766366803	0	0.000529300986756076	"HOLDING"	20	78	80.5232885567896	0.583333333333333	0.583333333333333
2015-03-08	19	10	0.66	1	7	9	967.5+219.5i	968	220	3.30141787721579	0.20062087918581	1.24904577239825	0.0767718912697781	0.000635936680904781	"HOLDING"	24	88	91.214034007931	0.666666666666667	0.666666666666667
2015-03-08	19	10	0.66	1	7	10	970.5+231.5i	970	232	4.30452227314484	0.20062087918581	1.32581766366803	0.0767718912697781	0.000590320108527997	"HOLDING"	26	100	103.324730824716	0.75	0.75
2015-03-08	19	10	0.66	1	7	11	970.5+237.5i	970	238	2.088	0.443304454628968	1.5707963267949	0.244978663126864	0.00239733929897945	"HOLDING"	26	106	109.142109197138	0.833333333333333	0.833333333333333
2015-03-08	19	10	0.66	1	7	12	967.5+252.5i	968	252	5.32337637219087	0.647075274438173	1.76819188664478	0.197395559849881	0.0128817122097893	"HOLDING"	24	120	122.376468326227	0.916666666666667	0.916666666666667
2015-03-08	19	10	0.66	1	7	13	967.5+267.5i	968	268	5.22	0.0206752744381735	1.5707963267949	0.197395559849881	0.0133602500497773	"HOLDING"	24	136	138.101412013057	1	1
2015-03-08	19	10	0.66	1	7	14	967.5+282.5i	968	282	5.22	0	1.5707963267949	0	0.0134152466678552	"HOLDING"	24	150	151.907866814066	1.08333333333333	1.08333333333333
2015-03-08	19	10	0.66	1	7	15	967.5+294.5i	968	294	4.176	0.2088	1.5707963267949	0	0.0132872447958491	"HOLDING"	24	162	163.768128767474	1.16666666666667	1.16666666666667
2015-03-08	19	10	0.66	1	7	16	970.5+309.5i	970	310	5.32337637219087	0.229475274438173	1.37340076694502	0.197395559849881	0.012263646515575	"HOLDING"	26	178	179.888854574151	1.25	1.25
2015-03-08	19	10	0.66	1	7	17	973.5+324.5i	974	324	5.32337637219087	0	1.37340076694502	0	0.0113851886668297	"HOLDING"	30	192	194.32961688842	1.33333333333333	1.33333333333333
2015-03-08	19	10	0.66	1	7	18	976.5+339.5i	976	340	5.32337637219087	0	1.37340076694502	0	0.0106233092546263	"HOLDING"	32	208	210.447143007454	1.41666666666667	1.41666666666667
2015-03-08	19	10	0.66	1	7	19	979.5+354.5i	980	354	5.32337637219087	0	1.37340076694502	0	0.00995641082653853	"HOLDING"	36	222	224.899977767896	1.5	1.5
2015-03-08	19	10	0.66	1	7	20	979.5+372.5i	980	372	6.264	0.188124725561827	1.5707963267949	0.197395559849881	0.0101023609491439	"HOLDING"	36	240	242.68498099388	1.58333333333333	1.58333333333333
2015-03-08	19	10	0.66	1	7	21	979.5+393.5i	980	394	7.308	0.2088	1.5707963267949	0	0.010109012486594	"HOLDING"	36	262	264.461717456421	1.66666666666667	1.66666666666667
2015-03-08	19	10	0.66	1	7	22	982.5+411.5i	982	412	6.35040408163134	0.191519183673732	1.40564764938027	0.165148677414627	0.00948405877690583	"HOLDING"	38	280	282.566806260042	1.75	1.75
2015-03-08	19	10	0.66	1	7	23	982.5+429.5i	982	430	6.264	0.0172808163262683	1.5707963267949	0.165148677414627	0.00945841304548256	"HOLDING"	38	298	300.413048984228	1.83333333333333	1.83333333333333
2015-03-08	19	10	0.66	1	7	24	985.5+447.5i	986	448	6.35040408163134	0.0172808163262683	1.40564764938027	0.165148677414627	0.00895221927872158	"HOLDING"	42	316	318.778920256657	1.91666666666667	1.91666666666667
2015-03-08	19	10	0.66	1	7	25	988.5+465.5i	988	466	6.35040408163134	0	1.40564764938027	0	0.008497242039881	"DECISION"	44	334	336.885737305692	2	0
2015-03-08	19	10	0.66	1	7	26	991.5+483.5i	992	484	6.35040408163134	0	1.40564764938027	0	0.008086113764046	"DECISION"	48	352	355.257652978792	2.08333333333333	0.0833333333333333
2015-03-08	19	10	0.66	1	7	27	991.5+498.5i	992	498	5.22	0.226080816326268	1.5707963267949	0.165148677414627	0.00811683996110912	"DECISION"	48	366	369.134121966529	2.16666666666667	0.166666666666667
2015-03-08	19	10	0.66	1	7	28	982.5+519.5i	982	520	7.95086712252192	0.546173424504384	1.97568811307998	0.404891786285083	0.0152961450828599	"DECISION"	38	388	389.856383813322	2.25	0.25
2015-03-08	19	10	0.66	1	7	29	971.5+545.5i	972	546	9.8244535725912	0.374717290013856	1.97103698382887	0.00465112925110911	0.0219389294751703	"DECISION"	28	414	414.945779590539	2.33333333333333	0.333333333333333
2015-03-08	19	10	0.66	1	7	30	971.5+574.5i	972	574	10.092	0.0535092854817599	1.5707963267949	0.400240657033974	0.0206693317726819	"DECISION"	28	442	442.885989843888	2.41666666666667	0.416666666666667
2015-03-08	19	10	0.66	1	7	31	985.5+596.5i	986	596	9.07472974804209	0.203454050391583	1.00406710927139	0.566729217523506	0.0259521484915943	"DECISION"	42	464	465.896984321642	2.5	0.5
2015-03-08	19	10	0.66	1	7	32	985.5+630.5i	986	630	11.832	0.551454050391583	1.5707963267949	0.566729217523506	0.0244816820906365	"DECISION"	42	498	499.767946151011	2.58333333333333	0.583333333333333
2015-03-08	19	10	0.66	1	7	33	985.5+664.5i	986	664	11.832	0	1.5707963267949	0	0.0231642061159651	"DECISION"	42	532	533.655319471286	2.66666666666667	0.666666666666667
2015-03-08	19	10	0.66	1	7	34	982.5+690.5i	982	690	9.10803162049847	0.544793675900306	1.6856729322118	0.114876605416899	0.0229202091871421	"DECISION"	38	558	559.292410104053	2.75	0.75
2015-03-08	19	10	0.66	1	7	35	967.5+714.5i	968	714	9.8490763018671	0.148208936273725	2.12939564213846	0.443722709926663	0.0304434788364046	"DECISION"	24	582	582.494635168428	2.83333333333333	0.833333333333333
2015-03-08	19	10	0.66	1	7	36	937.5+753.5i	938	754	17.1228731233984	1.45475936430627	2.22649195303643	0.0970963108979737	0.0445535461551001	"DECISION"	-6	622	622.028938233584	2.91666666666667	0.916666666666667
2015-03-08	19	10	0.66	1	7	37	919.5+786.5i	920	786	13.0812825059319	0.808318123493304	2.07014304847503	0.156348904561406	0.0481951616463886	"DECISION"	-24	654	654.440218812994	3	1
2015-03-08	19	10	0.66	1	7	38	898.5+801.5i	898	802	8.9808275787925	0.82009098542788	2.52134316760697	0.451200119131945	0.0600985192604186	"DECISION"	-46	670	671.577247976731	3.08333333333333	1.08333333333333
2015-03-08	19	10	0.66	1	7	39	874.5+801.5i	874	802	8.352	0.1257655157585	3.14159265358979	0.620249485982821	0.0879272568378968	"DECISION"	-70	670	673.646791723972	3.16666666666667	1.16666666666667
2015-03-08	19	10	0.66	1	7	40	832.5+801.5i	832	802	14.616	1.2528	3.14159265358979	0	0.129896156090005	"DECISION"	-112	670	679.296695119298	3.25	1.25
2015-03-08	19	10	0.66	1	7	41	802.5+816.5i	802	816	11.6722748425489	0.58874503149022	2.67794504458899	0.463647609000806	0.140903885724208	"DECISION"	-142	684	698.58428267461	3.33333333333333	1.33333333333333
2015-03-08	19	10	0.66	1	7	42	784.5+831.5i	784	832	8.15390066164655	0.703674836180471	2.44685437739309	0.231090667195897	0.14288310324028	"DECISION"	-160	700	718.05292284065	3.41666666666667	1.41666666666667
2015-03-08	19	10	0.66	1	7	43	763.5+843.5i	764	844	8.41699708922368	0.0526192855154275	2.62244653934327	0.17559216195018	0.147712082629726	"DECISION"	-180	712	734.400435729718	3.5	1.5
2015-02-21	20	10	1	1	8	1	841.5+130.5i	842	130	NA	NA	NA	NA	NA	"HOLDING"	0	0	0	0	0
2015-02-21	20	10	1	1	8	2	841.5+135.5i	842	136	1.74	NA	1.5707963267949	NA	0	"HOLDING"	0	6	6	0.0833333333333333	0.0833333333333333
2015-02-21	20	10	1	1	8	3	841.5+141.5i	842	142	2.088	0.0696000000000001	1.5707963267949	0	0	"HOLDING"	0	12	12	0.166666666666667	0.166666666666667
2015-02-21	20	10	1	1	8	4	844.5+146.5i	844	146	2.02917125940616	0.0117657481187671	1.03037682652431	0.540419500270584	0.0328045200411208	"HOLDING"	2	16	16.1245154965971	0.25	0.25
2015-02-21	20	10	1	1	8	5	847.5+159.5i	848	160	4.64289909431596	0.52274556698196	1.34399747874101	0.313620652216698	0.0185078473079459	"HOLDING"	6	30	30.5941170815567	0.333333333333333	0.333333333333333
2015-02-21	20	10	1	1	8	6	847.5+168.5i	848	168	3.132	0.302179818863193	1.5707963267949	0.226798848053886	0.0179167977028658	"HOLDING"	6	38	38.4707681233427	0.416666666666667	0.416666666666667
2015-02-21	20	10	1	1	8	7	847.5+177.5i	848	178	3.132	0	1.5707963267949	0	0.0164239574972832	"HOLDING"	6	48	48.3735464897913	0.5	0.5
2015-02-21	20	10	1	1	8	8	847.5+183.5i	848	184	2.088	0.2088	1.5707963267949	0	0.0153966082646809	"HOLDING"	6	54	54.3323108288245	0.583333333333333	0.583333333333333
2015-02-21	20	10	1	1	8	9	847.5+192.5i	848	192	3.132	0.2088	1.5707963267949	0	0.013977099665389	"HOLDING"	6	62	62.2896460095897	0.666666666666667	0.666666666666667
2015-02-21	20	10	1	1	8	10	847.5+198.5i	848	198	2.088	0.2088	1.5707963267949	0	0.0131327011834625	"HOLDING"	6	68	68.264192663504	0.75	0.75
2015-02-21	20	10	1	1	8	11	844.5+201.5i	844	202	1.47643895911751	0.122312208176498	2.35619449019234	0.785398163397448	0.0320356385821704	"HOLDING"	2	72	72.0277724214764	0.833333333333333	0.833333333333333
2015-02-21	20	10	1	1	8	12	841.5+207.5i	842	208	2.33445496850978	0.171603201878454	2.0344439357957	0.321750554396642	0.038983096287093	"HOLDING"	0	78	78	0.916666666666667	0.916666666666667
2015-02-21	20	10	1	1	8	13	838.5+213.5i	838	214	2.33445496850978	0	2.0344439357957	0	0.0435033159962372	"HOLDING"	-4	84	84.0951841665146	1	1
2015-02-21	20	10	1	1	8	14	835.5+219.5i	836	220	2.33445496850978	0	2.0344439357957	0	0.0463743492627458	"HOLDING"	-6	90	90.1997782702374	1.08333333333333	1.08333333333333
2015-02-21	20	10	1	1	8	15	832.5+222.5i	832	222	1.47643895911751	0.171603201878454	2.35619449019234	0.321750554396642	0.0546451506626074	"HOLDING"	-10	92	92.5418824100742	1.16666666666667	1.16666666666667
2015-02-21	20	10	1	1	8	16	829.5+228.5i	830	228	2.33445496850978	0.171603201878454	2.0344439357957	0.321750554396642	0.0551125790685749	"HOLDING"	-12	98	98.7319603775799	1.25	1.25
2015-02-21	20	10	1	1	8	17	829.5+232.5i	830	232	1.392	0.188490993701956	1.5707963267949	0.463647609000806	0.0533433350013455	"HOLDING"	-12	102	102.703456611742	1.33333333333333	1.33333333333333
2015-02-21	20	10	1	1	8	18	829.5+246.5i	830	246	4.872	0.696	1.5707963267949	0	0.0479356762603853	"HOLDING"	-12	116	116.619037896906	1.41666666666667	1.41666666666667
2015-02-21	20	10	1	1	8	19	829.5+258.5i	830	258	4.176	0.1392	1.5707963267949	0	0.0440881268918205	"HOLDING"	-12	128	128.561269439906	1.5	1.5
2015-02-21	20	10	1	1	8	20	829.5+264.5i	830	264	2.088	0.4176	1.5707963267949	0	0.0423833893546517	"HOLDING"	-12	134	134.536240470737	1.58333333333333	1.58333333333333
2015-02-21	20	10	1	1	8	21	829.5+273.5i	830	274	3.132	0.2088	1.5707963267949	0	0.0400566678951606	"HOLDING"	-12	144	144.499134945508	1.66666666666667	1.66666666666667
2015-02-21	20	10	1	1	8	22	829.5+279.5i	830	280	2.088	0.2088	1.5707963267949	0	0.0386407168923626	"HOLDING"	-12	150	150.479234447813	1.75	1.75
2015-02-21	20	10	1	1	8	23	832.5+288.5i	832	288	3.30141787721579	0.242683575443158	1.24904577239825	0.321750554396642	0.0407414504599325	"HOLDING"	-10	158	158.316139417306	1.83333333333333	1.83333333333333
2015-02-21	20	10	1	1	8	24	835.5+300.5i	836	300	4.30452227314484	0.20062087918581	1.32581766366803	0.0767718912697781	0.0408296679264618	"HOLDING"	-6	170	170.105849399719	1.91666666666667	1.91666666666667
2015-02-21	20	10	1	1	8	25	838.5+318.5i	838	318	6.35040408163134	0.409176361697301	1.40564764938027	0.0798299857122373	0.0387086072688052	"HOLDING"	-4	188	188.042548376691	2	2
2015-02-21	20	10	1	1	8	26	838.5+327.5i	838	328	3.132	0.643680816326268	1.5707963267949	0.165148677414627	0.0370111861259355	"HOLDING"	-4	198	198.040399918804	2.08333333333333	2.08333333333333
2015-02-21	20	10	1	1	8	27	838.5+336.5i	838	336	3.132	0	1.5707963267949	0	0.0354563621469642	"HOLDING"	-4	206	206.03883129158	2.16666666666667	2.16666666666667
2015-02-21	20	10	1	1	8	28	838.5+345.5i	838	346	3.132	0	1.5707963267949	0	0.0340268926801774	"HOLDING"	-4	216	216.037033862252	2.25	2.25
2015-02-21	20	10	1	1	8	29	838.5+354.5i	838	354	3.132	0	1.5707963267949	0	0.0327082070146258	"HOLDING"	-4	224	224.035711439047	2.33333333333333	2.33333333333333
2015-02-21	20	10	1	1	8	30	836.5+361.5i	836	362	2.53347824146962	0.119704351706076	1.84909598580001	0.278299659005111	0.0327415830758294	"HOLDING"	-6	232	232.077573237915	2.41666666666667	2.41666666666667
2015-02-21	20	10	1	1	8	31	826.5+366.5i	826	366	3.89075828084963	0.271456007876003	2.67794504458899	0.828849058788979	0.0543054657598574	"HOLDING"	-16	236	236.54175107156	2.5	2.5
2015-02-21	20	10	1	1	8	32	826.5+378.5i	826	378	4.176	0.0570483438300732	1.5707963267949	1.10714871779409	0.0519064861101868	"HOLDING"	-16	248	248.515593072145	2.58333333333333	2.58333333333333
2015-02-21	20	10	1	1	8	33	829.5+387.5i	830	388	3.30141787721579	0.174916424556842	1.24904577239825	0.321750554396642	0.0525237620787499	"HOLDING"	-12	258	258.278919000371	2.66666666666667	2.66666666666667
2015-02-21	20	10	1	1	8	34	832.5+396.5i	832	396	3.30141787721579	0	1.24904577239825	0	0.0529377397541493	"HOLDING"	-10	266	266.187903556867	2.75	2.75
2015-02-21	20	10	1	1	8	35	832.5+405.5i	832	406	3.132	0.0338835754431575	1.5707963267949	0.321750554396642	0.051312176623908	"HOLDING"	-10	276	276.181100005051	2.83333333333333	2.83333333333333
2015-02-21	20	10	1	1	8	36	832.5+411.5i	832	412	2.088	0.2088	1.5707963267949	0	0.0502827820624022	"HOLDING"	-10	282	282.177249260106	2.91666666666667	2.91666666666667
2015-02-21	20	10	1	1	8	37	835.5+417.5i	836	418	2.33445496850978	0.0492909937019562	1.10714871779409	0.463647609000806	0.0517767399378321	"HOLDING"	-6	288	288.062493219787	3	3
2015-02-21	20	10	1	1	8	38	835.5+423.5i	836	424	2.088	0.0492909937019562	1.5707963267949	0.463647609000806	0.0507746700277816	"HOLDING"	-6	294	294.061218116228	3.08333333333333	3.08333333333333
2015-02-21	20	10	1	1	8	39	838.5+432.5i	838	432	3.30141787721579	0.242683575443158	1.24904577239825	0.321750554396642	0.0509370362555843	"HOLDING"	-4	302	302.026488904533	3.16666666666667	3.16666666666667
2015-02-21	20	10	1	1	8	40	841.5+444.5i	842	444	4.30452227314484	0.20062087918581	1.32581766366803	0.0767718912697781	0.0501934067485778	"HOLDING"	0	314	314	3.25	3.25
2015-02-21	20	10	1	1	8	41	844.5+456.5i	844	456	4.30452227314484	0	1.32581766366803	0	0.0494197235410356	"HOLDING"	2	326	326.006134911599	3.33333333333333	3.33333333333333
2015-02-21	20	10	1	1	8	42	847.5+465.5i	848	466	3.30141787721579	0.20062087918581	1.24904577239825	0.0767718912697781	0.0493575094874997	"HOLDING"	6	336	336.053567158571	3.41666666666667	3.41666666666667
2015-02-21	20	10	1	1	8	43	847.5+474.5i	848	474	3.132	0.0338835754431575	1.5707963267949	0.321750554396642	0.0481324093775215	"DECISION"	6	344	344.052321602398	3.5	0
2015-02-21	20	10	1	1	8	44	847.5+483.5i	848	484	3.132	0	1.5707963267949	0	0.0469666429602275	"DECISION"	6	354	354.050843806366	3.58333333333333	0.0833333333333333
2015-02-21	20	10	1	1	8	45	841.5+495.5i	842	496	4.66890993701956	0.307381987403912	2.0344439357957	0.463647609000806	0.0491477990363299	"DECISION"	0	366	366	3.66666666666667	0.166666666666667
2015-02-21	20	10	1	1	8	46	838.5+504.5i	838	504	3.30141787721579	0.273498411960755	1.89254688119154	0.141897054604164	0.0491695203081423	"DECISION"	-4	374	374.021389762671	3.75	0.25
2015-02-21	20	10	1	1	8	47	835.5+513.5i	836	514	3.30141787721579	0	1.89254688119154	0	0.0491332958370782	"DECISION"	-6	384	384.046872139326	3.83333333333333	0.333333333333333
2015-02-21	20	10	1	1	8	48	829.5+522.5i	830	522	3.7641955315844	0.0925555308737234	2.15879893034246	0.266252049150925	0.0519098991968138	"DECISION"	-12	392	392.183630458998	3.91666666666667	0.416666666666667
2015-02-21	20	10	1	1	8	49	823.5+528.5i	824	528	2.95287791823502	0.162263522669877	2.35619449019234	0.197395559849881	0.0562250714272231	"DECISION"	-18	398	398.406827250739	4	0.5
2015-02-21	20	10	1	1	8	50	820.5+531.5i	820	532	1.47643895911751	0.295287791823502	2.35619449019234	0	0.0582453758891008	"DECISION"	-22	402	402.601539987119	4.08333333333333	0.583333333333333
2015-02-21	20	10	1	1	8	51	817.5+537.5i	818	538	2.33445496850978	0.171603201878454	2.0344439357957	0.321750554396642	0.0586147616580128	"DECISION"	-24	408	408.705272782234	4.16666666666667	0.666666666666667
2015-02-21	20	10	1	1	8	52	812.5+541.5i	812	542	2.22828723462663	0.0212335467766299	2.46685171136624	0.432407775570538	0.0625123310926503	"DECISION"	-30	412	413.090789052479	4.25	0.75
2015-02-21	20	10	1	1	8	53	808.5+546.5i	808	546	2.22828723462663	0	2.24553726901845	0.221314442347791	0.0641222309972065	"DECISION"	-34	416	417.387110486177	4.33333333333333	0.833333333333333
2015-02-21	20	10	1	1	8	54	805.5+549.5i	806	550	1.47643895911751	0.150369655101824	2.35619449019234	0.110657221173895	0.0657522493727863	"DECISION"	-36	420	421.540033686007	4.41666666666667	0.916666666666667
2015-02-21	20	10	1	1	8	55	802.5+555.5i	802	556	2.33445496850978	0.171603201878454	2.0344439357957	0.321750554396642	0.0658073214280849	"DECISION"	-40	426	427.873813173931	4.5	1
2015-02-21	20	10	1	1	8	56	799.5+561.5i	800	562	2.33445496850978	0	2.0344439357957	0	0.0658307209781055	"DECISION"	-42	432	434.036864793764	4.58333333333333	1.08333333333333
2015-02-21	20	10	1	1	8	57	793.5+567.5i	794	568	2.95287791823502	0.123684589945048	2.35619449019234	0.321750554396642	0.0686694560181543	"DECISION"	-48	438	440.622287225692	4.66666666666667	1.16666666666667
2015-02-21	20	10	1	1	8	58	787.5+573.5i	788	574	2.95287791823502	0	2.35619449019234	0	0.0712744901265319	"DECISION"	-54	444	447.271729488909	4.75	1.25
2015-02-21	20	10	1	1	8	59	781.5+582.5i	782	582	3.7641955315844	0.162263522669877	2.15879893034246	0.197395559849881	0.0720068716249682	"DECISION"	-60	452	455.964910930655	4.83333333333333	1.33333333333333
2015-02-21	20	10	1	1	8	60	775.5+591.5i	776	592	3.7641955315844	0	2.15879893034246	0	0.0726085577677693	"DECISION"	-66	462	466.690475583121	4.91666666666667	1.41666666666667
2015-02-21	20	10	1	1	8	61	764.5+600.5i	764	600	4.94600930043606	0.236362753770331	2.45586314268351	0.297064212341043	0.0776738243623678	"DECISION"	-78	470	476.42837866777	5	1.5
2015-02-21	20	10	1	1	8	62	760.5+606.5i	760	606	2.50946368772294	0.487309122542625	2.15879893034246	0.297064212341043	0.077815246003436	"DECISION"	-82	476	483.011387029333	5.08333333333333	1.58333333333333
2015-02-21	20	10	1	1	8	63	757.5+612.5i	758	612	2.33445496850978	0.0350017438426312	2.0344439357957	0.124354994546761	0.0773703479856753	"DECISION"	-84	482	489.264754504144	5.16666666666667	1.66666666666667
2015-02-21	20	10	1	1	8	64	751.5+618.5i	752	618	2.95287791823502	0.123684589945048	2.35619449019234	0.321750554396642	0.0789734935134013	"DECISION"	-90	488	496.229785482492	5.25	1.75
2015-02-21	20	10	1	1	8	65	748.5+627.5i	748	628	3.30141787721579	0.0697079917961531	1.89254688119154	0.463647609000806	0.0777716420912985	"DECISION"	-94	498	506.793843687944	5.33333333333333	1.83333333333333
2015-02-21	20	10	1	1	8	66	742.5+636.5i	742	636	3.7641955315844	0.0925555308737234	2.15879893034246	0.266252049150925	0.0777858381265787	"DECISION"	-100	506	515.786777651386	5.41666666666667	1.91666666666667
2015-02-21	20	10	1	1	8	67	736.5+645.5i	736	646	3.7641955315844	0	2.15879893034246	0	0.0777405716881572	"DECISION"	-106	516	526.775094323944	5.5	2
2015-02-21	20	10	1	1	8	68	730.5+654.5i	730	654	3.7641955315844	0	2.15879893034246	0	0.0776424046173892	"DECISION"	-112	524	535.835795743435	5.58333333333333	2.08333333333333
2015-02-21	20	10	1	1	8	69	724.5+666.5i	724	666	4.66890993701956	0.180942881087031	2.0344439357957	0.124354994546761	0.0766012161992159	"DECISION"	-118	536	548.835130070953	5.66666666666667	2.16666666666667
2015-02-21	20	10	1	1	8	70	718.5+675.5i	718	676	3.7641955315844	0.180942881087031	2.15879893034246	0.124354994546761	0.0764386349229823	"DECISION"	-124	546	559.903563124937	5.75	2.25
2015-02-21	20	10	1	1	8	71	712.5+690.5i	712	690	5.62211205864842	0.371583305412803	1.95130270390726	0.207496226435202	0.0747674785008814	"DECISION"	-130	560	574.891294072192	5.83333333333333	2.33333333333333
2015-02-21	20	10	1	1	8	72	706.5+702.5i	706	702	4.66890993701956	0.190640424325772	2.0344439357957	0.0831412318884412	0.0737654937172755	"DECISION"	-136	572	587.945575712582	5.91666666666667	2.41666666666667
