Date	Fish	Speed	Coherency	Decision	Frame	xpos	ypos	z.spd	turnangle.c	zone	CDT.y	CDT	CTTxZONE
2015-03-07	16	10	0.66	1	17	982	168	2.952877918235022	0	HOLDING	42	62.29	1.33
2015-03-07	16	10	0.66	1	18	980	174	2.334454968509781	0.32175055439664213	HOLDING	48	67.88	1.42
2015-03-07	16	10	0.66	1	19	976	178	1.476438959117511	0.32175055439664213	HOLDING	52	73.54	1.5
2015-03-07	16	10	0.66	1	20	974	180	1.476438959117511	0	HOLDING	54	76.37	1.58
2015-03-07	16	10	0.66	1	21	970	184	1.476438959117511	0	HOLDING	58	82.02	1.67
2015-03-07	16	10	0.66	1	22	968	192	3.301417877215788	0.4636476090008059	HOLDING	66	89.2	1.75
2015-03-07	16	10	0.66	1	23	964	202	3.301417877215788	0	HOLDING	76	99.36	1.83
2015-03-07	16	10	0.66	1	24	962	210	3.301417877215788	0	HOLDING	84	106.83	1.92
2015-03-07	16	10	0.66	1	25	958	220	3.301417877215788	0	HOLDING	94	117.2	2
2015-03-07	16	10	0.66	1	26	956	228	3.301417877215788	0	HOLDING	102	124.85	2.08
2015-03-07	16	10	0.66	1	27	952	238	3.301417877215788	0	HOLDING	112	135.35	2.17
2015-03-07	16	10	0.66	1	28	950	246	3.301417877215788	0	HOLDING	120	143.12	2.25
2015-03-07	16	10	0.66	1	29	950	258	4.176	0.32175055439664235	HOLDING	132	153.32	2.33
2015-03-07	16	10	0.66	1	30	946	270	4.304522273144838	0.24497866312686423	HOLDING	144	165.71	2.42
2015-03-07	16	10	0.66	1	31	946	280	3.132	0.24497866312686423	HOLDING	154	174.47	2.5
2015-03-07	16	10	0.66	1	32	944	294	5.323376372190867	0.19739555984988089	HOLDING	168	187.83	2.58
2015-03-07	16	10	0.66	1	33	944	306	3.828	0.19739555984988089	HOLDING	180	198.64	2.67
2015-03-07	16	10	0.66	1	34	944	318	4.524	0	HOLDING	192	209.57	2.75
2015-03-07	16	10	0.66	1	35	946	328	3.301417877215788	0.32175055439664213	HOLDING	202	218.01	2.83
2015-03-07	16	10	0.66	1	36	952	346	6.602835754431576	0	HOLDING	220	232.76	2.92
2015-03-07	16	10	0.66	1	37	958	364	6.602835754431576	0	HOLDING	238	248.08	3
2015-03-07	16	10	0.66	1	38	964	382	6.602835754431576	0	HOLDING	256	263.88	3.08
2015-03-07	16	10	0.66	1	39	970	400	6.602835754431576	0	HOLDING	274	280.07	3.17
2015-03-07	16	10	0.66	1	40	976	412	4.524	0.07304056530311942	HOLDING	286	290.69	3.25
2015-03-07	16	10	0.66	1	41	986	432	8.094273531330652	0.049628090201337294	HOLDING	306	308.87	3.33
2015-03-07	16	10	0.66	1	42	994	454	7.95086712252192	0.03952742361601547	HOLDING	328	329.76	3.42
2015-03-07	16	10	0.66	1	43	1004	470	6.3884307932386655	0.10749767402565436	DECISION	344	344.84	0
2015-03-07	16	10	0.66	1	44	1006	478	2.9733133033705004	0.15361879004016554	DECISION	352	352.69	0.08
2015-03-07	16	10	0.66	1	45	1010	484	2.334454968509781	0.10487693873023396	DECISION	358	358.45	0.17
2015-03-07	16	10	0.66	1	46	1016	492	3.764195531584405	0.12435499454676135	DECISION	366	366.2	0.25
2015-03-07	16	10	0.66	1	47	1022	502	3.764195531584405	0	DECISION	376	376.05	0.33
2015-03-07	16	10	0.66	1	48	1028	510	3.764195531584405	0	DECISION	384	384	0.42
2015-03-07	16	10	0.66	1	49	1030	516	2.334454968509781	0.12435499454676135	DECISION	390	390.01	0.5
2015-03-07	16	10	0.66	1	50	1034	530	4.642899094315965	0.2368487609469203	DECISION	404	404.04	0.58
2015-03-07	16	10	0.66	1	51	1036	544	4.921463197058371	0.08490179344972204	DECISION	418	418.08	0.67
2015-03-07	16	10	0.66	1	52	1040	552	3.4274025150250442	0.27632727497506515	DECISION	426	426.17	0.75
2015-03-07	16	10	0.66	1	53	1042	558	2.334454968509781	0.0454232794215772	DECISION	432	432.23	0.83
2015-03-07	16	10	0.66	1	54	1048	568	3.764195531584405	0.12435499454676135	DECISION	442	442.45	0.92
2015-03-07	16	10	0.66	1	55	1052	574	2.334454968509781	0.12435499454676135	DECISION	448	448.64	1
2015-03-07	16	10	0.66	1	56	1054	580	2.334454968509781	0	DECISION	454	454.74	1.08
2015-03-07	16	10	0.66	1	57	1064	588	4.429316877352534	0.32175055439664213	DECISION	462	463.4	1.17
2015-03-07	16	10	0.66	1	58	1076	600	5.905755836470044	0	DECISION	474	476.42	1.25
2015-03-07	16	10	0.66	1	59	1084	612	5.22	0.1418970546041639	DECISION	486	489.22	1.33
2015-03-07	16	10	0.66	1	60	1096	624	5.905755836470044	0.1418970546041639	DECISION	498	502.62	1.42
2015-03-07	16	10	0.66	1	61	1108	634	5.17339192406684	0.04758310327698334	DECISION	508	514.26	1.5
2015-03-07	16	10	0.66	1	62	1112	640	2.2282872346266314	0.158240324450879	DECISION	514	520.82	1.58
2015-03-07	16	10	0.66	1	63	1118	646	2.952877918235022	0.11065722117389565	DECISION	520	527.73	1.67
2015-03-07	16	10	0.66	1	64	1122	648	2.029171259406165	0.24497866312686412	DECISION	522	530.4	1.75
2015-03-07	16	10	0.66	1	65	1126	652	1.7399999999999998	0.10308160852270021	DECISION	526	535.05	1.83
2015-03-07	16	10	0.66	1	66	1130	654	1.7399999999999998	0	DECISION	528	537.76	1.92
2015-03-07	16	10	0.66	1	67	1132	658	1.2547318438614683	0.3392926144540447	DECISION	532	542.07	2
2015-03-07	16	10	0.66	1	68	1136	660	1.476438959117511	0.19739555984988078	DECISION	534	544.81	2.08
2015-03-07	16	10	0.66	1	69	1136	660	0	0.7853981633974483	DECISION	534	544.81	2.17
2015-03-07	16	10	0.66	1	70	1134	662	0.7781516561699269	2.0344439357957027	DECISION	536	546.38	2.25
2015-03-07	16	10	0.66	1	71	1128	662	2.088	1.1071487177940904	DECISION	536	545.25	2.33
2015-03-07	16	10	0.66	1	72	1116	666	4.733311737039934	0.29849893158617924	DECISION	540	547.12	2.42
2015-03-07	16	10	0.66	1	73	1108	670	2.65028904084064	0.10639285469890414	DECISION	544	549.85	2.5
2015-03-07	16	10	0.66	1	74	1102	672	2.334454968509781	0.05875582271572277	DECISION	546	550.99	2.58
2015-03-07	16	10	0.66	1	75	1100	672	1.044	0.46364760900080615	DECISION	546	550.73	2.67
2015-03-07	16	10	0.66	1	76	1096	676	1.476438959117511	0.7853981633974483	DECISION	550	554.19	2.75
2015-03-07	16	10	0.66	1	77	1094	688	4.304522273144838	0.540419500270584	DECISION	562	565.86	2.83
2015-03-07	16	10	0.66	1	78	1084	700	5.22	0.39852244566642003	DECISION	574	576.73	2.92
2015-03-07	16	10	0.66	1	79	1082	710	3.9678104793449998	0.3772490596423588	DECISION	584	586.49	3
2015-03-07	16	10	0.66	1	80	1082	726	5.5680000000000005	0.2662520491509255	DECISION	600	602.43	3.08
2015-03-07	16	10	0.66	1	81	1090	748	7.95086712252192	0.4048917862850834	DECISION	622	625.08	3.17
2015-03-07	16	10	0.66	1	82	1100	762	6.087513778218493	0.13552771398550068	DECISION	636	640.06	3.25
2015-03-07	16	10	0.66	1	83	1106	778	5.622112058648422	0.15991312315821915	DECISION	652	656.65	3.33
2015-03-07	16	10	0.66	1	84	1114	794	6.538326391363466	0.05933620570337128	DECISION	668	673.51	3.42
2015-03-07	16	10	0.66	1	85	1138	810	10.329212167440458	0.5616405528784985	DECISION	684	692.79	3.5
2015-03-07	16	10	0.66	1	86	1162	832	11.097872228494975	0.1495168085209626	DECISION	706	718.6	3.58
2015-03-07	7	10	0.66	0	1	1046	124	NA	NA	HOLDING	0	0	0
2015-03-07	7	10	0.66	0	2	1046	130	2.088	NA	HOLDING	6	6	0.08
2015-03-07	7	10	0.66	0	3	1046	132	1.044	0	HOLDING	8	8	0.17
2015-03-07	7	10	0.66	0	4	1046	138	2.088	0	HOLDING	14	14	0.25
2015-03-07	7	10	0.66	0	5	1042	144	2.334454968509781	0.46364760900080615	HOLDING	20	20.4	0.33
2015-03-07	7	10	0.66	0	6	1040	154	3.301417877215788	0.1418970546041638	HOLDING	30	30.59	0.42
2015-03-07	7	10	0.66	0	7	1036	162	3.301417877215788	0	HOLDING	38	39.29	0.5
2015-03-07	7	10	0.66	0	8	1034	172	3.301417877215788	0	HOLDING	48	49.48	0.58
2015-03-07	7	10	0.66	0	9	1034	180	3.132	0.32175055439664235	HOLDING	56	57.27	0.67
2015-03-07	7	10	0.66	0	10	1034	186	2.088	0	HOLDING	62	63.15	0.75
2015-03-07	7	10	0.66	0	11	1034	202	5.22	0	HOLDING	78	78.92	0.83
2015-03-07	7	10	0.66	0	12	1030	222	7.382194795587557	0.14189705460416402	HOLDING	98	99.3	0.92
2015-03-07	7	10	0.66	0	13	1030	238	5.22	0.14189705460416402	HOLDING	114	115.12	1
2015-03-07	7	10	0.66	0	14	1028	264	9.453822084215464	0.11065722117389565	HOLDING	140	141.15	1.08
2015-03-07	7	10	0.66	0	15	1028	288	8.352	0.11065722117389565	HOLDING	164	164.98	1.17
2015-03-07	7	10	0.66	0	16	1018	328	13.92869728294789	0.22679884805388584	HOLDING	204	205.91	1.25
2015-03-07	7	10	0.66	0	17	1010	364	12.913566819434514	0.01817981507297839	HOLDING	240	242.68	1.33
2015-03-07	7	10	0.66	0	18	1004	412	16.83399417844737	0.12062366858010276	HOLDING	288	291.05	1.42
2015-03-07	7	10	0.66	0	19	994	456	15.970129116572602	0.07304056530311942	DECISION	332	336.05	0
2015-03-07	7	10	0.66	0	20	982	502	16.300373492653474	0.08383664206841446	DECISION	378	383.38	0.08
2015-03-07	7	10	0.66	0	21	970	556	19.177926060969156	0.08027793823019835	DECISION	432	438.63	0.17
2015-03-07	7	10	0.66	0	22	966	598	14.719207043859395	0.08246430452995912	DECISION	474	480.7	0.25
2015-03-07	7	10	0.66	0	23	966	642	15.659999999999998	0.11848995915813787	DECISION	518	524.14	0.33
2015-03-07	7	10	0.66	0	24	952	690	17.30578492874565	0.26448838254923257	DECISION	566	573.75	0.42
2015-03-07	7	10	0.66	0	25	946	730	14.13154259095588	0.09124271609686763	DECISION	606	614.2	0.5
2015-03-07	7	10	0.66	0	26	926	784	19.71351658126982	0.1875911165807258	DECISION	660	670.82	0.58
2015-03-07	7	10	0.66	0	27	908	808	10.720433573321555	0.26318626994366623	DECISION	684	697.78	0.67
2015-03-07	7	10	0.66	0	28	862	838	18.923649965056953	0.38427534274906705	DECISION	714	737.33	0.75
2015-03-07	7	10	0.66	0	29	836	852	9.971277952198504	0.05200960915229702	DECISION	728	757.68	0.83
2015-03-07	7	10	0.66	0	30	806	868	12.140163425588636	0.0340209024430691	DECISION	744	781.75	0.92
2015-03-08	19	10	0.66	1	1	944	132	NA	NA	HOLDING	0	0	0
2015-03-08	19	10	0.66	1	2	946	142	3.301417877215788	NA	HOLDING	10	10.2	0.08
2015-03-08	19	10	0.66	1	3	950	154	4.304522273144838	0.07677189126977813	HOLDING	22	22.8	0.17
2015-03-08	19	10	0.66	1	4	952	166	4.304522273144838	0	HOLDING	34	34.93	0.25
2015-03-08	19	10	0.66	1	5	956	178	4.304522273144838	0	HOLDING	46	47.54	0.33
2015-03-08	19	10	0.66	1	6	958	186	3.301417877215788	0.07677189126977813	HOLDING	54	55.79	0.42
2015-03-08	19	10	0.66	1	7	962	198	4.304522273144838	0.07677189126977813	HOLDING	66	68.41	0.5
2015-03-08	19	10	0.66	1	8	964	210	4.304522273144838	0	HOLDING	78	80.52	0.58
2015-03-08	19	10	0.66	1	9	968	220	3.301417877215788	0.07677189126977813	HOLDING	88	91.21	0.67
2015-03-08	19	10	0.66	1	10	970	232	4.304522273144838	0.07677189126977813	HOLDING	100	103.32	0.75
2015-03-08	19	10	0.66	1	11	970	238	2.088	0.244978663126864	HOLDING	106	109.14	0.83
2015-03-08	19	10	0.66	1	12	968	252	5.323376372190867	0.19739555984988089	HOLDING	120	122.38	0.92
2015-03-08	19	10	0.66	1	13	968	268	5.22	0.19739555984988089	HOLDING	136	138.1	1
2015-03-08	19	10	0.66	1	14	968	282	5.22	0	HOLDING	150	151.91	1.08
2015-03-08	19	10	0.66	1	15	968	294	4.176	0	HOLDING	162	163.77	1.17
2015-03-08	19	10	0.66	1	16	970	310	5.323376372190867	0.19739555984988066	HOLDING	178	179.89	1.25
2015-03-08	19	10	0.66	1	17	974	324	5.323376372190867	0	HOLDING	192	194.33	1.33
2015-03-08	19	10	0.66	1	18	976	340	5.323376372190867	0	HOLDING	208	210.45	1.42
2015-03-08	19	10	0.66	1	19	980	354	5.323376372190867	0	HOLDING	222	224.9	1.5
2015-03-08	19	10	0.66	1	20	980	372	6.264	0.19739555984988066	HOLDING	240	242.68	1.58
2015-03-08	19	10	0.66	1	21	980	394	7.308000000000001	0	HOLDING	262	264.46	1.67
2015-03-08	19	10	0.66	1	22	982	412	6.350404081631342	0.1651486774146267	HOLDING	280	282.57	1.75
2015-03-08	19	10	0.66	1	23	982	430	6.264	0.1651486774146267	HOLDING	298	300.41	1.83
2015-03-08	19	10	0.66	1	24	986	448	6.350404081631342	0.1651486774146267	HOLDING	316	318.78	1.92
2015-03-08	19	10	0.66	1	25	988	466	6.350404081631342	0	DECISION	334	336.89	0
2015-03-08	19	10	0.66	1	26	992	484	6.350404081631342	0	DECISION	352	355.26	0.08
2015-03-08	19	10	0.66	1	27	992	498	5.22	0.1651486774146267	DECISION	366	369.13	0.17
2015-03-08	19	10	0.66	1	28	982	520	7.95086712252192	0.4048917862850834	DECISION	388	389.86	0.25
2015-03-08	19	10	0.66	1	29	972	546	9.824453572591201	0.00465112925110911	DECISION	414	414.95	0.33
2015-03-08	19	10	0.66	1	30	972	574	10.092	0.40024065703397427	DECISION	442	442.89	0.42
2015-03-08	19	10	0.66	1	31	986	596	9.074729748042087	0.5667292175235064	DECISION	464	465.9	0.5
2015-03-08	19	10	0.66	1	32	986	630	11.832	0.5667292175235064	DECISION	498	499.77	0.58
2015-03-08	19	10	0.66	1	33	986	664	11.832	0	DECISION	532	533.66	0.67
2015-03-08	19	10	0.66	1	34	982	690	9.10803162049847	0.11487660541689926	DECISION	558	559.29	0.75
2015-03-08	19	10	0.66	1	35	968	714	9.849076301867095	0.4437227099266632	DECISION	582	582.49	0.83
2015-03-08	19	10	0.66	1	36	938	754	17.12287312339842	0.09709631089797366	DECISION	622	622.03	0.92
2015-03-08	19	10	0.66	1	37	920	786	13.0812825059319	0.15634890456140615	DECISION	654	654.44	1
2015-03-08	19	10	0.66	1	38	898	802	8.980827578792502	0.45120011913194524	DECISION	670	671.58	1.08
2015-03-08	19	10	0.66	1	39	874	802	8.352	0.6202494859828214	DECISION	670	673.65	1.17
2015-03-08	19	10	0.66	1	40	832	802	14.616000000000001	0	DECISION	670	679.3	1.25
2015-03-08	19	10	0.66	1	41	802	816	11.672274842548902	0.46364760900080615	DECISION	684	698.58	1.33
2015-03-08	19	10	0.66	1	42	784	832	8.153900661646547	0.23109066719589677	DECISION	700	718.05	1.42
2015-03-08	19	10	0.66	1	43	764	844	8.416997089223685	0.1755921619501799	DECISION	712	734.4	1.5
2015-02-21	20	10	1	1	1	842	130	NA	NA	HOLDING	0	0	0
2015-02-21	20	10	1	1	2	842	136	1.7399999999999998	NA	HOLDING	6	6	0.08
2015-02-21	20	10	1	1	3	842	142	2.088	0	HOLDING	12	12	0.17
2015-02-21	20	10	1	1	4	844	146	2.029171259406165	0.540419500270584	HOLDING	16	16.12	0.25
2015-02-21	20	10	1	1	5	848	160	4.642899094315965	0.3136206522166982	HOLDING	30	30.59	0.33
2015-02-21	20	10	1	1	6	848	168	3.132	0.22679884805388584	HOLDING	38	38.47	0.42
2015-02-21	20	10	1	1	7	848	178	3.132	0	HOLDING	48	48.37	0.5
2015-02-21	20	10	1	1	8	848	184	2.088	0	HOLDING	54	54.33	0.58
2015-02-21	20	10	1	1	9	848	192	3.132	0	HOLDING	62	62.29	0.67
2015-02-21	20	10	1	1	10	848	198	2.088	0	HOLDING	68	68.26	0.75
2015-02-21	20	10	1	1	11	844	202	1.476438959117511	0.7853981633974483	HOLDING	72	72.03	0.83
2015-02-21	20	10	1	1	12	842	208	2.334454968509781	0.32175055439664213	HOLDING	78	78	0.92
2015-02-21	20	10	1	1	13	838	214	2.334454968509781	0	HOLDING	84	84.1	1
2015-02-21	20	10	1	1	14	836	220	2.334454968509781	0	HOLDING	90	90.2	1.08
2015-02-21	20	10	1	1	15	832	222	1.476438959117511	0.32175055439664213	HOLDING	92	92.54	1.17
2015-02-21	20	10	1	1	16	830	228	2.334454968509781	0.32175055439664213	HOLDING	98	98.73	1.25
2015-02-21	20	10	1	1	17	830	232	1.3920000000000001	0.46364760900080615	HOLDING	102	102.7	1.33
2015-02-21	20	10	1	1	18	830	246	4.872	0	HOLDING	116	116.62	1.42
2015-02-21	20	10	1	1	19	830	258	4.176	0	HOLDING	128	128.56	1.5
2015-02-21	20	10	1	1	20	830	264	2.088	0	HOLDING	134	134.54	1.58
2015-02-21	20	10	1	1	21	830	274	3.132	0	HOLDING	144	144.5	1.67
2015-02-21	20	10	1	1	22	830	280	2.088	0	HOLDING	150	150.48	1.75
2015-02-21	20	10	1	1	23	832	288	3.301417877215788	0.32175055439664213	HOLDING	158	158.32	1.83
2015-02-21	20	10	1	1	24	836	300	4.304522273144838	0.07677189126977813	HOLDING	170	170.11	1.92
2015-02-21	20	10	1	1	25	838	318	6.350404081631342	0.07982998571223732	HOLDING	188	188.04	2
2015-02-21	20	10	1	1	26	838	328	3.132	0.1651486774146267	HOLDING	198	198.04	2.08
2015-02-21	20	10	1	1	27	838	336	3.132	0	HOLDING	206	206.04	2.17
2015-02-21	20	10	1	1	28	838	346	3.132	0	HOLDING	216	216.04	2.25
2015-02-21	20	10	1	1	29	838	354	3.132	0	HOLDING	224	224.04	2.33
2015-02-21	20	10	1	1	30	836	362	2.5334782414696204	0.27829965900511144	HOLDING	232	232.08	2.42
2015-02-21	20	10	1	1	31	826	366	3.890758280849634	0.828849058788979	HOLDING	236	236.54	2.5
2015-02-21	20	10	1	1	32	826	378	4.176	1.1071487177940904	HOLDING	248	248.52	2.58
2015-02-21	20	10	1	1	33	830	388	3.301417877215788	0.32175055439664213	HOLDING	258	258.28	2.67
2015-02-21	20	10	1	1	34	832	396	3.301417877215788	0	HOLDING	266	266.19	2.75
2015-02-21	20	10	1	1	35	832	406	3.132	0.32175055439664213	HOLDING	276	276.18	2.83
2015-02-21	20	10	1	1	36	832	412	2.088	0	HOLDING	282	282.18	2.92
2015-02-21	20	10	1	1	37	836	418	2.334454968509781	0.46364760900080615	HOLDING	288	288.06	3
2015-02-21	20	10	1	1	38	836	424	2.088	0.46364760900080615	HOLDING	294	294.06	3.08
2015-02-21	20	10	1	1	39	838	432	3.301417877215788	0.32175055439664213	HOLDING	302	302.03	3.17
2015-02-21	20	10	1	1	40	842	444	4.304522273144838	0.07677189126977813	HOLDING	314	314	3.25
2015-02-21	20	10	1	1	41	844	456	4.304522273144838	0	HOLDING	326	326.01	3.33
2015-02-21	20	10	1	1	42	848	466	3.301417877215788	0.07677189126977813	HOLDING	336	336.05	3.42
2015-02-21	20	10	1	1	43	848	474	3.132	0.32175055439664213	DECISION	344	344.05	0
2015-02-21	20	10	1	1	44	848	484	3.132	0	DECISION	354	354.05	0.08
2015-02-21	20	10	1	1	45	842	496	4.668909937019562	0.46364760900080615	DECISION	366	366	0.17
2015-02-21	20	10	1	1	46	838	504	3.301417877215788	0.1418970546041638	DECISION	374	374.02	0.25
2015-02-21	20	10	1	1	47	836	514	3.301417877215788	0	DECISION	384	384.05	0.33
2015-02-21	20	10	1	1	48	830	522	3.764195531584405	0.26625204915092504	DECISION	392	392.18	0.42
2015-02-21	20	10	1	1	49	824	528	2.952877918235022	0.19739555984988089	DECISION	398	398.41	0.5
2015-02-21	20	10	1	1	50	820	532	1.476438959117511	0	DECISION	402	402.6	0.58
2015-02-21	20	10	1	1	51	818	538	2.334454968509781	0.32175055439664213	DECISION	408	408.71	0.67
2015-02-21	20	10	1	1	52	812	542	2.2282872346266314	0.432407775570538	DECISION	412	413.09	0.75
2015-02-21	20	10	1	1	53	808	546	2.2282872346266314	0.2213144423477913	DECISION	416	417.39	0.83
2015-02-21	20	10	1	1	54	806	550	1.476438959117511	0.11065722117389543	DECISION	420	421.54	0.92
2015-02-21	20	10	1	1	55	802	556	2.334454968509781	0.32175055439664213	DECISION	426	427.87	1
2015-02-21	20	10	1	1	56	800	562	2.334454968509781	0	DECISION	432	434.04	1.08
2015-02-21	20	10	1	1	57	794	568	2.952877918235022	0.32175055439664213	DECISION	438	440.62	1.17
2015-02-21	20	10	1	1	58	788	574	2.952877918235022	0	DECISION	444	447.27	1.25
2015-02-21	20	10	1	1	59	782	582	3.764195531584405	0.19739555984988089	DECISION	452	455.96	1.33
2015-02-21	20	10	1	1	60	776	592	3.764195531584405	0	DECISION	462	466.69	1.42
2015-02-21	20	10	1	1	61	764	600	4.94600930043606	0.2970642123410432	DECISION	470	476.43	1.5
2015-02-21	20	10	1	1	62	760	606	2.5094636877229366	0.2970642123410432	DECISION	476	483.01	1.58
2015-02-21	20	10	1	1	63	758	612	2.334454968509781	0.12435499454676124	DECISION	482	489.26	1.67
2015-02-21	20	10	1	1	64	752	618	2.952877918235022	0.32175055439664213	DECISION	488	496.23	1.75
2015-02-21	20	10	1	1	65	748	628	3.301417877215788	0.4636476090008059	DECISION	498	506.79	1.83
2015-02-21	20	10	1	1	66	742	636	3.764195531584405	0.26625204915092504	DECISION	506	515.79	1.92
2015-02-21	20	10	1	1	67	736	646	3.764195531584405	0	DECISION	516	526.78	2
2015-02-21	20	10	1	1	68	730	654	3.764195531584405	0	DECISION	524	535.84	2.08
2015-02-21	20	10	1	1	69	724	666	4.668909937019562	0.12435499454676124	DECISION	536	548.84	2.17
2015-02-21	20	10	1	1	70	718	676	3.764195531584405	0.12435499454676124	DECISION	546	559.9	2.25
2015-02-21	20	10	1	1	71	712	690	5.622112058648422	0.2074962264352025	DECISION	560	574.89	2.33
2015-02-21	20	10	1	1	72	706	702	4.668909937019562	0.08314123188844125	DECISION	572	587.95	2.42
2015-02-22	16	10	1	1	1	954	130	NA	NA	HOLDING	0	0	0
2015-02-22	16	10	1	1	2	952	142	3.8437856339811662	NA	HOLDING	12	12.17	0.08
2015-02-22	16	10	1	1	3	950	150	3.301417877215788	0.23109066719589721	HOLDING	20	20.4	0.17
2015-02-22	16	10	1	1	4	950	160	3.132	0.32175055439664235	HOLDING	30	30.27	0.25
2015-02-22	16	10	1	1	5	950	166	2.088	0	HOLDING	36	36.22	0.33
2015-02-22	16	10	1	1	6	950	174	3.132	0	HOLDING	44	44.18	0.42
2015-02-22	16	10	1	1	7	952	180	2.334454968509781	0.46364760900080615	HOLDING	50	50.04	0.5
2015-02-22	16	10	1	1	8	956	196	5.323376372190867	0.2662520491509255	HOLDING	66	66.03	0.58
2015-02-22	16	10	1	1	9	958	208	4.304522273144838	0.04758310327698334	HOLDING	78	78.1	0.67
2015-02-22	16	10	1	1	10	962	220	4.304522273144838	0	HOLDING	90	90.35	0.75
2015-02-22	16	10	1	1	11	962	226	2.088	0.244978663126864	HOLDING	96	96.33	0.83
2015-02-22	16	10	1	1	12	964	234	3.301417877215788	0.32175055439664213	HOLDING	104	104.48	0.92
2015-02-22	16	10	1	1	13	964	240	2.088	0.32175055439664213	HOLDING	110	110.45	1
2015-02-22	16	10	1	1	14	968	246	2.334454968509781	0.46364760900080615	HOLDING	116	116.84	1.08
2015-02-22	16	10	1	1	15	974	262	5.622112058648422	0.08314123188844125	HOLDING	132	133.51	1.17
2015-02-22	16	10	1	1	16	980	280	6.602835754431576	0.05875582271572277	HOLDING	150	152.24	1.25
2015-02-22	16	10	1	1	17	986	298	6.602835754431576	0	HOLDING	168	171.02	1.33
2015-02-22	16	10	1	1	18	988	312	5.323376372190867	0.12435499454676147	HOLDING	182	185.15	1.42
2015-02-22	16	10	1	1	19	988	322	3.132	0.19739555984988066	HOLDING	192	194.99	1.5
2015-02-22	16	10	1	1	20	992	334	4.304522273144838	0.244978663126864	HOLDING	204	207.51	1.58
2015-02-22	16	10	1	1	21	992	340	2.088	0.244978663126864	HOLDING	210	213.41	1.67
2015-02-22	16	10	1	1	22	992	352	4.176	0	HOLDING	222	225.23	1.75
2015-02-22	16	10	1	1	23	994	376	8.416997089223685	0.12435499454676147	HOLDING	246	249.23	1.83
2015-02-22	16	10	1	1	24	994	400	8.352	0.12435499454676147	HOLDING	270	272.95	1.92
2015-02-22	16	10	1	1	25	998	414	5.323376372190867	0.19739555984988066	HOLDING	284	287.39	2
2015-02-22	16	10	1	1	26	998	430	5.22	0.19739555984988066	HOLDING	300	303.21	2.08
2015-02-22	16	10	1	1	27	998	442	4.176	0	HOLDING	312	315.09	2.17
2015-02-22	16	10	1	1	28	998	456	5.22	0	DECISION	326	328.96	0
2015-02-22	16	10	1	1	29	998	468	4.176	0	DECISION	338	340.85	0.08
2015-02-22	16	10	1	1	30	992	502	11.672274842548902	0.17985349979247833	DECISION	372	373.94	0.17
2015-02-22	16	10	1	1	31	992	520	6.264	0.17985349979247833	DECISION	390	391.85	0.25
2015-02-22	16	10	1	1	32	988	538	6.350404081631342	0.1651486774146269	DECISION	408	409.41	0.33
2015-02-22	16	10	1	1	33	986	558	7.037864448822525	0.016258729805129546	DECISION	428	429.19	0.42
2015-02-22	16	10	1	1	34	986	592	11.832	0.14888994760949736	DECISION	462	463.11	0.5
2015-02-22	16	10	1	1	35	988	630	13.612094622063129	0.0767718912697779	DECISION	500	501.15	0.58
2015-02-22	16	10	1	1	36	994	668	13.337982456128813	0.05405550480427901	DECISION	538	539.48	0.67
2015-02-22	16	10	1	1	37	994	684	5.5788644005747265	0.06840858607809963	DECISION	554	555.44	0.75
2015-02-22	16	10	1	1	38	994	700	5.22	0.06241880999595728	DECISION	570	571.4	0.83
2015-02-22	16	10	1	1	39	994	714	5.22	0	DECISION	584	585.37	0.92
2015-02-22	16	10	1	1	40	1004	736	7.95086712252192	0.4048917862850834	DECISION	606	608.06	1
2015-02-22	16	10	1	1	41	1012	756	7.95086712252192	0	DECISION	626	628.68	1.08
2015-02-22	16	10	1	1	42	1016	774	6.350404081631342	0.2397431088704567	DECISION	644	646.98	1.17
2015-02-22	16	10	1	1	43	1024	790	6.087513778218493	0.37527082285595736	DECISION	660	663.7	1.25
2015-02-22	16	10	1	1	44	1030	804	5.622112058648422	0.15991312315821915	DECISION	674	678.27	1.33
2015-02-22	16	10	1	1	45	1034	814	3.301417877215788	0.05875582271572277	DECISION	684	688.66	1.42
2015-02-22	16	10	1	1	46	1040	826	4.668909937019562	0.14189705460416402	DECISION	696	701.29	1.5
2015-02-22	16	10	1	1	47	1040	832	2.088	0.46364760900080615	DECISION	702	707.25	1.58
2015-02-22	16	10	1	1	48	1042	834	1.476438959117511	0.7853981633974483	DECISION	704	709.48	1.67
2015-02-22	16	10	1	1	49	1058	840	5.622112058648422	0.4048917862850834	DECISION	710	717.58	1.75
2015-02-22	16	10	1	1	50	1078	852	8.11668503762466	0.15991312315821926	DECISION	722	732.57	1.83
2015-02-22	16	10	1	1	51	1090	858	4.982601730020171	0.10801172470004633	DECISION	728	740.59	1.92
2015-02-22	16	10	1	1	52	1106	862	5.402412794298488	0.17180538382319682	DECISION	732	747.61	2
2015-02-23	11	10	1	1	1	868	124	NA	NA	HOLDING	0	0	0
2015-02-23	11	10	1	1	2	872	132	3.1126066246797075	NA	HOLDING	8	8.94	0.08
2015-02-23	11	10	1	1	3	874	138	2.334454968509781	0	HOLDING	14	15.23	0.17
2015-02-23	11	10	1	1	4	878	144	2.334454968509781	0	HOLDING	20	22.36	0.25
